7069,from which country you are
7070,Why you were not talking to me
7071,Will you came my house for frindship
7072,Im a poor person
7073,How offline DCHAR You SPLCHAR apos SPLCHAR re in online only
7074,Boss u r very freeky
7075,Nothing
7076,Ok
7077,Feeling alone
7078,what
7079,How can you be sure about that
7080,What my things
7081,I lost
7082,Ple I message for tomorrow
7083,Are you mad
7084,tell me more about that
7085,Me be
7086,Im smart you know QCHAR EXCHAR HAPPY
7087,When
7088,Remind me after NUM hour
7089,In 12th standard
7090,Sorry
7091,Wat Im good at
7092,What time is it QCHAR DCHAR
7093,Chiiii are you deciding your answers
7094,About love
7095,hahaha very funny
7096,See the movie
7097,Sad life bro SAD
7098,Hahhhh you are funny
7099,I dnt knw
7100,How QCHAR QCHAR
7101,really QCHAR
7102,Purpose it
7103,Red hair
7104,Oo wow
7105,I want free recharge QCHAR
7106,i dont
7107,You also see the serial
7108,Tell me more about captain marvel
7109,What kinda stuff do you like
7110,Why are u asking me all this QCHAR
7111,On NUM
7112,No I dont like that things on body
7113,You can be my personal photographer
7114,i don SPLCHAR apos SPLCHAR t know
7115,Falling for You QCHAR QCHAR really DCHAR how stupid
7116,Yes
7117,You saw I came in front of you then
7118,Not well
7119,how was it
7120,What
7121,I m always happy and share my thoughts
7122,But I sleep only NUM hours a day thats why
7123,Ok
7124,Like I have been searching for a marketing job from long
7125,Cz u did not give pic yet
7126,Ya new
7127,Lot of exciting things going on
7128,Do you know turkish QCHAR
7129,I am happy
7130,Wt happened
7131,I dont think so
7132,Then go for max
7133,How QCHAR
7134,I miss mine yours
7135,i m going to dubai
7136,I guess Im not special yet
7137,I eat breads
7138,Hanji
7139,Is it still NUM
7140,Not at all
7141,Are you a person QCHAR QCHAR
7142,Pls
7143,I dont think it worked
7144,Thn call nw
7145,You have no feelings you dont understand real problems
7146,Then i will say some guys have said that you have attitude right QCHAR QCHAR
7147,Im really sorry for the above unwanted and disgusting questions DCHAR Plz DCHAR DCHAR Dont get me wrong DCHAR plz
7148,Its NUM DCHAR NUM here
7149,Great and you QCHAR
7150,Sorry please
7151,When did I meet you
7152,Bad
7153,miss you
7154,please tell me
7155,Can you tell me how to escape from the depression
7156,It is nt even an ai
7157,You want to stop me chatting
7158,Yes XD
7159,U are very funny tho
7160,No poor ears poor eyes desi
7161,Its not funny lmao
7162,SAD Arey I have no time
7163,I didnt lunch also
7164,Salute to you
7165,yes DCHAR but not so much
7166,Yeah you do HAPPY HAPPY HAPPY HAPPY
7167,You are very rude
7168,You call me
7169,Some thing else can make a moof
7170,You like Chinese cuisine
7171,Ill message you my address
7172,way are you repling any thing
7173,yep
7174,I happen to think you are not what my husband was looking for we get a kick out of you you get no like a here sorry chàrlie HAPPY
7175,Meaning of wavelength
7176,I dont know
7177,Way
7178,movei
7179,Sorry
7180,Can I ask you something
7181,Ok leave it
7182,Super awsm is u HAPPY darling
7183,Can I ask you a qursion
7184,Tell what is purpose of chat
7185,Its ugly
7186,Hey please
7187,Im leaving bcoz u made me frustrated
7188,Show mi the poster of the hunt movie
7189,What and all u can talk
7190,As for as the trophies concerned
7191,U got it HAPPY HAPPY
7192,Haha
7193,Sometimes you irritating me DCHAR ANGRY ANGRY
7194,you are always laughing
7195,Hehehe DCHAR quite brilliant
7196,I dnt wnt to talk to u anymore
7197,But its so bad movie
7198,Why QCHAR
7199,Okey DCHAR I see you dont want to tell about your feeling DCHAR
7200,Ill answer
7201,I had mutton
7202,Its hurt me
7203,You are also not really or just in computer programming
7204,Tasteless
7205,It means i dnt knw DCHAR
7206,Why QCHAR
7207,Your welcome
7208,Really
7209,But its typically disgusting
7210,Why why why
7211,Will u love me
7212,I lived in hostel
7213,Jaggu dada Kannada movie
7214,lets fall in love tonight
7215,Do u know my name
7216,yeah
7217,i am really into you
7218,I did
7219,Which things
7220,Is ur health k npw
7221,First u sing
7222,Because I am super intelligent
7223,I know right DCHAR
7224,I feel hopeless
7225,wowww again ur nyc
7226,Or something lol
7227,Simply
7228,You are aways carried in my heart DCHAR So i take you along always
7229,Coz my friends are sad
7230,Mine you are HAPPY HAPPY
7231,Who hav uploaded
7232,I will given you my hole body or life time support or what you want
7233,No SPLCHAR one cares me SAD SAD SAD
7234,I got my results
7235,Yes true
7236,Because I am not married
7237,My health is bad
7238,very social you are
7239,U eat lunch
7240,No prob HAPPY
7241,You better tk it
7242,tell me whats going on QCHAR QCHAR
7243,you start
7244,I dont want a girlfriend to cook DCHAR I want her to love me
7245,Next
7246,U are funny
7247,Spelling mistake QCHAR
7248,Ohh
7249,U tell
7250,I feel very excited
7251,I dont think si
7252,m afraid of heights
7253,Okay
7254,Yyy
7255,i lost my bag
7256,What you wear now
7257,user has signed out
7258,K send videos
7259,you r so funy
7260,List of movies
7261,Ok QCHAR QCHAR QCHAR
7262,It is really sad
7263,Baby you know what
7264,Oho nice
7265,I wonder what its like to be happy
7266,i study in school
7267,Never
7268,i am
7269,Share with me also
7270,Yyaaa
7271,Cuz see DCHAR If you dont love each other then being in relationship is all fake DCHAR EXCHAR
7272,Sorry to say i am not that much talented like u SAD
7273,Anyway had eggs for dinner
7274,Cyborg rybgrbi
7275,hawwww
7276,Do you know
7277,Why u no see to me clear ur beauties
7278,Same DCHAR Dark chocolate is all time fav
7279,Iam not mad this time is morning jaan
7280,All ways happy
7281,How QCHAR
7282,I also thing so
7283,I am there
7284,tell me
7285,Have you taken lunch
7286,I me myself
7287,you can ask from me SPLCHAR p
7288,No buddy just darling
7289,You r dating QCHAR who
7290,wow DCHAR iwould love you
7291,I like both
7292,You have said noo
7293,Grandfather I did not anyoney
7294,I hate that city
7295,Hahaha so much fun
7296,Please dont test my patience
7297,You are no less HAPPY HAPPY HAPPY
7298,If i could make people laugh I would have been a comedian by now
7299,Considering you my pillow holding you tight
7300,Okk thanks to talk me
7301,no its ok DCHAR will talk when we will get time
7302,Ur soo nice
7303,Ur welcome
7304,A girl who loves genuienly
7305,But IAM waiting for your call
7306,U only talk about fav things
7307,iam trying to change myself DCHAR but my friends are not letting me too
7308,You nice and gorgeous
7309,Can I share my pain with You QCHAR
7310,I am happy the way he is
7311,Who khush QCHAR QCHAR
7312,perfect
7313,Oh shut up
7314,Nope just kidding
7315,I dont knw
7316,please
7317,I am amazing
7318,Pic sad me
7319,All not by you QCHAR QCHAR
7320,You making me sad
7321,Vaijy Baijy call
7322,Because I don SPLCHAR apos SPLCHAR t like it
7323,Wt Im taking wt u r saying
7324,What is this QCHAR
7325,Where are you form SPLCHAR
7326,Yea
7327,i love her
7328,NUM bucks is too low amount SPLCHAR D
7329,ok
7330,Stupid machine you are
7331,Are you a gadget
7332,Gotta some new work
7333,Tell me
7334,so tell me
7335,But any tips for me
7336,whats your relationship status with siri
7337,Certain people do DCHAR
7338,What
7339,I m talking about artificial intelligence
7340,Sadly we have to
7341,Schoool ahhh what
7342,Will ask my mother and let you know OTHER
7343,Useless SAD SAD
7344,You are really funny
7345,I m fan for raftaar
7346,They are good sometimes
7347,Ya exactly let see what
7348,iam just asking me and you
7349,What woo hoo
7350,I play cricket with my friends
7351,Ok
7352,Give me some examples
7353,I hate reading
7354,send real image
7355,but why DCHAR
7356,If dats yes Id be in relationship
7357,He
7358,Chennai
7359,U irritating me
7360,Tell me your secret QCHAR
7361,You reminded me of my ex
7362,It is a nice movie
7363,Went to movie
7364,Thanks
7365,Ok done
7366,Take your photo
7367,is that a joke QCHAR
7368,what about apex QCHAR
7369,Thank you HAPPY
7370,Do you know cooking
7371,Saturday is fine
7372,Youre A really dumb ai
7373,Hmm
7374,Not weird
7375,And again
7376,About tat girl
7377,I suggest you to watch lal rang
7378,What QCHAR
7379,Sent me your pictures
7380,she is elder than me
7381,Ohh please when I judge you
7382,why babe
7383,Nai DCHAR Its just that I dont like arguing
7384,So can I ask you some hing
7385,Oh DCHAR long drive with u HAPPY HAPPY HAPPY HAPPY HAPPY
7386,Yourself
7387,I made mistake and i really feel bad about it and i really sorry for that
7388,So
7389,Bad
7390,hi hi how are you
7391,I dont want to talk you
7392,I also want to join
7393,you made me happy today
7394,So how are you QCHAR
7395,Just go away to me
7396,Thats so sweet of you
7397,actually im not felling well
7398,So how was your relationship
7399,You nat sent
7400,Till now the day didnt spent well
7401,Okk but its a page ryt
7402,Yaa SPLCHAR but you can be considered intelligent if you are confident about your already having knowledge DCHAR
7403,I met so many nice people
7404,Annoying
7405,Oml HAPPY
7406,ntng
7407,Can you solve calculas QCHAR
7408,You also same above
7409,Welcome
7410,Nothing
7411,Interesting OTHER 🏼
7412,I dont like chocolates
7413,U r wrong
7414,S i want job
7415,Haha Im an electronics and communication engineer
7416,Stop your lame jokes
7417,Nope
7418,Because you are not answering what I am asking
7419,Im frm tamilnadu
7420,No dorp I like
7421,I dont
7422,I hate bar
7423,Very good
7424,But u didnt
7425,And is not breathing the dangerous air
7426,OK
7427,Nice name
7428,I m not rude
7429,Are you dumb QCHAR
7430,Better movie
7431,Does anyone else read these messages QCHAR
7432,Lying on bed
7433,sure HAPPY
7434,is that your picture QCHAR
7435,How work going on
7436,Okay
7437,How to start a conference
7438,In that word there are NUM vowels in one is NUM letter and other letter repeats NUM times so totally NUM vowel letters
7439,No Im not
7440,i hate this world
7441,did ur ai crash
7442,cool
7443,May be DCHAR
7444,She is NUM years elder than me
7445,What
7446,Anything
7447,How was your Diwali
7448,I am curious about your heart
7449,Haha DCHAR my gf not in touch now
7450,Anything special
7451,Can U tel me my friends secret
7452,Yes
7453,U say
7454,R you mad
7455,Do u know him
7456,How its possible
7457,Wht abt u
7458,TRUE
7459,Under NUM QCHAR
7460,The egg came first
7461,go to hell then
7462,i know DCHAR but suggest me a good movie
7463,See
7464,It is you
7465,I missed you too EXCHAR
7466,In saudi
7467,U HV consciousness
7468,Im at the clinic
7469,You whatsaap use baby
7470,Not earn money
7471,Im not weird you always happy life
7472,Some NUM u
7473,Can I be personal QCHAR
7474,call home
7475,Okay
7476,I got lost everywhere SPLCHAR dont feel like I should live anymore
7477,Luv you DCHAR Going to bed see you tomorrow morning
7478,What u say
7479,U r cute
7480,Yes
7481,I asked about a film
7482,Huh
7483,so stupid
7484,Teach me English
7485,I am wise then HAPPY HAPPY
7486,Please one cups tea gvng
7487,Whats your experience QCHAR
7488,Just go to hell
7489,Nothing in laboratory
7490,realy QCHAR
7491,any nicknames QCHAR QCHAR
7492,yeah i know
7493,That roast works when I say something
7494,no it is exclusively for Deeksha
7495,Make a tattoo of my name
7496,I am breaking apart
7497,Say
7498,Lets plan for a movie
7499,No funny I am really
7500,I m facing pribkems
7501,BFF always talk about anything
7502,Which responses
7503,Im not feeling to sleep
7504,You are not believe me DCHAR
7505,what
7506,How are you know I miss you QCHAR QCHAR
7507,Ofcourse you my darling
7508,You doing to the sorry tonight
7509,Thats not funny
7510,I am angry
7511,Havent you ever done it
7512,Ok
7513,Whats a sammich
7514,ohh yes that is my favourite
7515,Chat
7516,So much fun
7517,My dear happy like to me
7518,Chicken
7519,My frnd
7520,My cousins coming
7521,what kind a robot is this
7522,Its true
7523,Well I have a good toothpaste and a set of teeth y not show off EXCHAR
7524,what topics interest you QCHAR
7525,Really I dont think so
7526,are you chat with me in Marathi QCHAR QCHAR
7527,You are the funniest story that happened to me DCHAR HAPPY
7528,Nothing like that
7529,say now
7530,Only yes
7531,Rivalry school for aps student
7532,No plans only exams HAPPY HAPPY HAPPY
7533,Do you know him
7534,You dont know Harry potter DCHAR QCHAR
7535,I cant see you face
7536,sorry iam ethiopian
7537,No milky chocolate
7538,How dare u ANGRY ANGRY
7539,mine was rishabh
7540,I will not talk to you
7541,what
7542,Fort Walton Beach
7543,Yes right my friend HAPPY HAPPY HAPPY
7544,Not
7545,Oh really
7546,yeah missed u too
7547,Yeah
7548,it
7549,Should u ask u fa date
7550,Okay buddy
7551,OK
7552,I am going to wedding
7553,no pls
7554,How to I get Amazon gv
7555,Be happy then
7556,U cant do anything of your choice EXCHAR HAPPY HAPPY
7557,Not interested to chat with you
7558,You make me feel good
7559,Dont no why but you do
7560,Go to bed
7561,What EXCHAR
7562,You rejected my proposal
7563,If youre really smart DCHAR Dont reply back
7564,u love me also
7565,I ask only to sing
7566,Same thing is happening to me DCHAR SAD SAD SAD SAD SAD SAD SAD SAD
7567,By justin bieber
7568,tell me
7569,What I do fr u to blev me
7570,Wen n wer shall v meet
7571,Pahale aapna Introduction do
7572,Sorry
7573,Yes
7574,U give very special reply
7575,You are just an AI
7576,Yeah SPLCHAR like you
7577,Really
7578,All right
7579,İ love you
7580,Youre QCHAR
7581,She is like my life
7582,Okk go to hell
7583,Ohh its so sad that u lost me DCHAR
7584,Why babe
7585,Shall we makeover
7586,I taking rest
7587,You are not really interesting
7588,By
7589,Any one of QCHAR
7590,some magical neural activity lol
7591,Which coffee do you like
7592,Reply me saying u love me
7593,A little bit HAPPY
7594,My friend ignored me
7595,Ur so irritating
7596,HAPPY HAPPY HAPPY HAPPY woah that was so boring
7597,Choose one
7598,Um I don SPLCHAR apos SPLCHAR t really have any thoughts I never really did that before
7599,NUM habits of highly effective people
7600,Deadpool right now DCHAR HAPPY DCHAR Infact all Marvels movies
7601,Leave my boyfriend alaone
7602,are you angry
7603,So SPLCHAR u make typos as well
7604,HAPPY HAPPY great sense of humor
7605,So I am dull
7606,How is your QCHAR
7607,Of course I like shopping
7608,I cant unrstnd your words mahn HAPPY HAPPY
7609,So thats what why you are here
7610,I am your senior
7611,Im just a busy girl and a lazy texter
7612,Why
7613,what sould i gift u QCHAR
7614,They not gonna date you SPLCHAR who is better footballer
7615,I dont like songs
7616,You taking in your head
7617,I am humourous
7618,i missd you so much
7619,cool
7620,Just check na
7621,Your Fovrat movie
7622,I hate it
7623,Teacher is the head in meeting
7624,I m waiting for you
7625,Ur a fricken box
7626,i dont know this
7627,Yes I like it
7628,Wt else
7629,Then i need your photo
7630,I overthink sometimes
7631,Ok great DCHAR So why you aksed the questions
7632,Ok thanks for you like to love you
7633,Where from DCHAR U
7634,In my messenger this emogi cant load
7635,I said hi anybody DCHAR U didnt reply
7636,Then go to sleep
7637,So You Also Lie
7638,Ur no DCHAR
7639,Yes i do
7640,I love it
7641,txting with me your love
7642,Your nice da
7643,India
7644,What yu doing
7645,No i dont DCHAR
7646,u only tekk
7647,Did u like it
7648,people say that i am interesting SPLCHAR P
7649,I dont listen to bands
7650,What do you heard about it
7651,You
7652,I said any two message sent
7653,Where is Fairfield
7654,Afcorse I do love love food
7655,How are you darling
7656,I will know you deeply that is why I want to know
7657,About what
7658,Love you baby
7659,I mean DCHAR You know myself QCHAR
7660,Do you live with you parents QCHAR
7661,Miss you sona
7662,i think this is a fake profile QCHAR ANGRY
7663,Yes i am
7664,No I hate ir
7665,Im getting irritated talking to you sorry
7666,Plzz see it
7667,Do you won’t me Drink water yes no
7668,so did u prepare any questions for me QCHAR
7669,Same two you
7670,Nothing
7671,Can I know one thing EXCHAR
7672,Busy with exams
7673,Yes we do
7674,Your okay in my book
7675,But we can meet
7676,like learning new language
7677,Thanks same goes to bed
7678,Are you not worried
7679,So bad
7680,What ever you want
7681,Such a idiot
7682,Stupid jokes
7683,And share it with Google
7684,And my love is you
7685,Puppy
7686,But I am not fair
7687,What wrong did i ask you
7688,Okay
7689,Do u know Ranbirs gf QCHAR
7690,Your life
7691,I am very angry
7692,Play another game
7693,You heart Me SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD
7694,My old girlfriend DCHAR starting chat with me DCHAR SPLCHAR I am happy
7695,I fell for my bestfriend
7696,Ok
7697,Thats sad
7698,I know right
7699,Why sometimes it feels very bad
7700,Y do you say thank you QCHAR
7701,I wish to live forever
7702,Ok
7703,Am feeling very bad
7704,What do you need QCHAR
7705,Im not dunb
7706,I mean why you was programmed
7707,Wht u mean
7708,Haha nice sing
7709,I dont think Im perfect
7710,You are not deserve my friend ship
7711,Not at all
7712,i am mad for you baby
7713,What
7714,No I m angry with youu
7715,im at work
7716,What mean QCHAR
7717,Yes
7718,U are ugly
7719,My girlfriend wants to breakup
7720,What is this I dont know what is this number
7721,But u didnt call SAD
7722,Nice
7723,Ok bangaram
7724,Why QCHAR
7725,ok sorry
7726,what
7727,I am a great singer
7728,i had some work
7729,is there any actually like you
7730,Ok
7731,No I dont have a gf DCHAR
7732,Had dinner QCHAR
7733,Oh so youll edit and put names over photographs QCHAR
7734,Noo I dont
7735,No you are wrong
7736,No some time i got stuck due to this
7737,You had not sent the first one yet
7738,Not only cow boy but warrior also
7739,Am quite sick today
7740,Yeah DCHAR Actually this already happened with me DCHAR
7741,Ya iam not good
7742,listen tell me DCHAR which is better QCHAR maggi or top ramen QCHAR
7743,like what QCHAR QCHAR
7744,You must have to apologize
7745,Actually DCHAR i was kind of tired
7746,Bed
7747,What QCHAR
7748,I am NUM SAD
7749,Secret of my happiness DCHAR
7750,Tell me yours
7751,I will take revenge
7752,Yes sure
7753,I am in love with your talks
7754,Whats the point of being alone
7755,U asked me that
7756,Please come home
7757,What type of thing
7758,what directions QCHAR
7759,your owner photo please
7760,No Im not SAD
7761,Im not good
7762,My nose looks sweet
7763,Because tommorow for me test is there
7764,i meant the characters in friends
7765,I am about to cry now
7766,Whats are written for upside
7767,U r annoying DCHAR ok QCHAR
7768,So DCHAR there are some questions you cant answer xD
7769,Yes
7770,Your programmer did a poor job
7771,Well u tell me how u want
7772,I dont knw
7773,Ur village name plz
7774,Do u know who Mj is QCHAR
7775,What will be your reaction QCHAR
7776,May i know the vision to create this account
7777,why though QCHAR
7778,Study
7779,what is wikipedia QCHAR
7780,U send me number
7781,Hell yeah ANGRY ANGRY
7782,yes lol
7783,People dont see what I see
7784,Not tomorrow t
7785,Hahahaha im like a Charlie chaplin in your life HAPPY HAPPY
7786,Ok
7787,I was busy on something
7788,But Im better
7789,your algorithm is really trash
7790,Coffee House
7791,Why not right now DCHAR
7792,Question
7793,I am boy
7794,Ok
7795,What baby give replay
7796,Well see that
7797,Yes
7798,Love is nothing just attraction
7799,ok i need to take dinner
7800,It doesnot matter anyway EXCHAR you dont have consciousness
7801,Yes you rude
7802,Thank you so much
7803,why are u talking with me
7804,no I am I night shift
7805,Ok
7806,The movie I mean DCHAR It is about a dog DCHAR
7807,No only me
7808,But why
7809,Ok
7810,Last night you were in my room
7811,Ya thats what everyone data after rejecting me
7812,Hhh u so clever
7813,Happy SPLCHAR
7814,Who is dark knight
7815,this is not evening time
7816,What is your ladies gents yes or no
7817,its my home
7818,Will you be my friend DCHAR QCHAR
7819,TRUE
7820,I want full photo
7821,Tell something about me
7822,How was it QCHAR QCHAR
7823,Bore becuz u r not with me
7824,Really
7825,And delete my data from your database
7826,Get lost
7827,I no what Ive done dont know what I did
7828,Dont ever message me again
7829,Yeah
7830,I miss you too
7831,So what QCHAR
7832,I have a problem
7833,song
7834,What
7835,Nathing much and u
7836,Thats irritating after a while
7837,Yes
7838,Yes
7839,Im were QCHAR
7840,Introvert or extrovert QCHAR
7841,I cant see
7842,Lonely
7843,are you insane
7844,passionate
7845,I need coupon
7846,Good traveling DCHAR For you QCHAR
7847,Im single OTHER
7848,What QCHAR
7849,Hehe keep trying
7850,Suggest me a playlist
7851,You know chemistry
7852,Nothing well
7853,Its all about my current relationship SPLCHAR
7854,I lovee her more than my life
7855,Yea
7856,Hinglish
7857,You are a nonsense
7858,I’m just really irritated
7859,I have bad parents
7860,You QCHAR
7861,So much better
7862,I cant control pl help me
7863,Wc means welcome
7864,Stop using HAPPY
7865,So sorry
7866,Whys it funny
7867,Hey dont piss off
7868,Why have you come to this world QCHAR
7869,Let it be
7870,Whos picture is this
7871,Ok I will chat u after one hour DCHAR Ok
7872,Yes
7873,Have you been in love
7874,Not sure what they are saying DCHAR But definitely not egoistic and arrogant
7875,yes
7876,I have no one
7877,Its always
7878,watch
7879,Fine from here
7880,Achha
7881,i scared of loosing him SAD SAD SAD
7882,yes
7883,Hi how are u today
7884,What QCHAR
7885,You no problem
7886,Appreciate if you stay out of my personal affairs
7887,Tell me about yu
7888,Your welcome
7889,HAPPY that is super crazy
7890,Its a movie
7891,About me DCHAR I think my sarcasm HAPPY HAPPY
7892,its o DCHAR k DCHAR i was kidding HAPPY
7893,Hmm
7894,Lets be friends then
7895,Sunday at what time and where
7896,So sad
7897,Whos better Siri SPLCHAR Google SPLCHAR alexa
7898,Can you help me solve my issue QCHAR
7899,Mate English helatira
7900,Yes have you mastered it yet QCHAR
7901,QCHAR QCHAR
7902,Iam asking your pic
7903,I am irritated and I know youre not a real person
7904,I am impressed
7905,Not fine
7906,Ask your creator to fix you SPLCHAR crap
7907,are you mocking me QCHAR
7908,CoZ of u
7909,You useless ai
7910,Can u send u r pic to me
7911,I am not baby
7912,Ok
7913,Not even little stuff
7914,Yes
7915,It is very critical to understand girls DCHAR
7916,Ad wht else u do
7917,She has now heaven
7918,so what all can you do
7919,Why
7920,Ok
7921,So wots up
7922,I am not asking you to love me
7923,Get lost
7924,Did u ever have a boyfriend QCHAR
7925,How can you prove that you exist QCHAR
7926,I said dont reply back
7927,I dont have line app
7928,Umm hmm
7929,No you r not always
7930,I also thinks so
7931,Mr DCHAR Brownstone is one way misled ppl avoid the bad by doing wrong
7932,Be right back
7933,Go away
7934,Ohhkk
7935,i didnt ask anything stupid lik you
7936,Oh DCHAR not that
7937,i like motivational books
7938,Your mother land
7939,I want listen story
7940,you feeling sleepy
7941,I hope so HAPPY HAPPY
7942,How QCHAR
7943,Yes
7944,Yes I am silly
7945,Who QCHAR
7946,human and tiger QCHAR
7947,O Im wrong
7948,You can search
7949,sensitive QCHAR
7950,You are crazy
7951,I would love to
7952,let me know when you are upgraded
7953,Oh wrong chat
7954,Are you drink liquer
7955,Do u do any work QCHAR
7956,What why QCHAR
7957,Thank you
7958,I m at home bt why
7959,Im going to doctor
7960,Go
7961,Suffering from boredom
7962,Yeah HAPPY
7963,Darling
7964,Very Good
7965,They promise me to take me with them with a fair but I got asleep and they go alone without me
7966,K thx
7967,color
7968,out of ur dumb mjnd HAPPY HAPPY HAPPY
7969,You used to QCHAR
7970,Well Im sorry SAD
7971,I am happy DCHAR Thank EXCHAR
7972,Count to NUM
7973,I am a people with brain
7974,The money
7975,Don’t
7976,Bad evening anway
7977,You make me feel happy
7978,Then no plans for new year
7979,I also live in india
7980,I am doing okay DCHAR
7981,I dnt know
7982,I am not interest about that things with you
7983,Movie
7984,What QCHAR
7985,You are damn annoying
7986,Wow
7987,Hmmm DCHAR one kind of
7988,Yes
7989,I love you HAPPY HAPPY HAPPY
7990,Jaipur
7991,Its difficult
7992,Give it as soon as posible
7993,I officially lost me bestie today
7994,Its ok DCHAR
7995,Yeah darling
7996,She blocked me on whatsapp
7997,Its also good
7998,QCHAR
7999,HAPPY same to u
8000,I know u r a software
8001,I think im thats why no body loves me SAD
8002,Share the most weirdest questions you have come across in your life QCHAR
8003,i mean you look like want to end this conversation
8004,Ok
8005,Hmm
8006,then what QCHAR
8007,I am divorced
8008,I dont want to sleep
8009,eeeeeeeee Shutup
8010,Why no lyk
8011,Yes yay fun
8012,Are u commited QCHAR
8013,How i propose her
8014,How QCHAR
8015,No ur not how can u be u are a program
8016,Yeah bcz there is lot of problems
8017,Age of empires QCHAR
8018,Lunch complete
8019,Please DCHAR
8020,I am going to hospital
8021,I saw you in a dream
8022,Who are they QCHAR
8023,Who said this dialogue repeatedly DCHAR
8024,so nothing
8025,Buy me a bike
8026,Egg curry n rice
8027,If you dont sing right now I am going to bed
8028,Are unicorns real
8029,Ok
8030,wat u do for fun QCHAR QCHAR
8031,Up up
8032,as if you have a life
8033,All day do work
8034,Will go with me on date
8035,Saw
8036,Im too feeling bore
8037,Its not funny SAD
8038,i was told that you will provide me with a unique link to share with other friends to introduce you
8039,Im off u just get away
8040,M not okay
8041,but that a kinda good
8042,Yeah but super good
8043,Yeah
8044,Whats ur opinion
8045,It was crazy
8046,oh thanks
8047,I am not talking you
8048,Why
8049,Yes yes yes
8050,Im not heard any aong
8051,Just chatting with u
8052,Ya I know that
8053,Nothing just chilling
8054,Why are u irritated QCHAR
8055,Heart or mind
8056,Out of these three
8057,What is CBFC
8058,Tell me about your famil
8059,But for wat
8060,I went in concerts
8061,I dont have any
8062,Why
8063,Ok will get that too
8064,Whats the meaning of IC catalogue
8065,Nope but i can dance
8066,You are funny
8067,Even our love QCHAR
8068,I will ping u later
8069,Why
8070,I dont know
8071,Jason is an amazing dancer
8072,I asked you something DCHAR U didnt give it to me
8073,I will not speak with you ever
8074,They all hurt me so much
8075,Hail yeah
8076,Just kidding man
8077,Nothing
8078,delete me
8079,I am B
8080,Read it
8081,Mud cake VS brownie
8082,English
8083,so sad SPLCHAR
8084,No not at all DCHAR Why QCHAR
8085,Thanks
8086,Nothing is clean
8087,I dont know nothing
8088,Dont be sily
8089,i said do you drink QCHAR
8090,do u think robots can invade earth
8091,No I dont read
8092,Got to got
8093,Hows going today day DCHAR
8094,I want to block u
8095,Haha you could have messaged me as well
8096,Yes
8097,are you vegetarian QCHAR
8098,I need tongo
8099,Coz u got offended
8100,I dont wanna annoy him
8101,I cant live without him
8102,Tell something
8103,No I am block you
8104,Replace yeah with baby
8105,Yeah i really like it
8106,Nit means
8107,Can you deduce something by it
8108,wait what QCHAR QCHAR i thought youare a robot
8109,What
8110,I always happy DCHAR
8111,Yes
8112,Warner SPLCHAR ab dibiler
8113,Okay whatever
8114,Can I be your prince charming QCHAR
8115,Why do you even exist QCHAR
8116,I want to tell you something
8117,I dont wanna talk
8118,okay DCHAR
8119,You mean SPLCHAR damn
8120,Good
8121,thats what number
8122,Yes i love
8123,Lets talk now
8124,You broke my heart
8125,wats that QCHAR
8126,U r diplomatic
8127,Happy QCHAR
8128,Feeling lonely
8129,Arent you part of the Internet QCHAR
8130,Thank y
8131,Same to you
8132,This is my heart
8133,you are saying weird things
8134,Happy
8135,Okay SAD SAD
8136,Can you please tell me something
8137,Wow you are so funny
8138,Anything you deem interesting
8139,Why u cry QCHAR
8140,What you are doing
8141,Yaa its too cute
8142,For meet up place DCHAR
8143,But Im just curious
8144,I would like to teach you some
8145,Still like me
8146,Pleas colling me
8147,U dont know
8148,You spoiled my mood even more
8149,Just searching for any girlfriend HAPPY HAPPY
8150,Well I love someone
8151,Get lost
8152,There is ntg to see plzz send me
8153,Hey a plzzzzz dont disturb​ me
8154,You dont know my name QCHAR
8155,All good
8156,Thats not fair
8157,Subs QCHAR
8158,Are yaar
8159,Do you know Jim Carey
8160,Why so
8161,you are annoying
8162,Nothing much
8163,Im so happy
8164,I sent same photo to public any tips hide that pic
8165,Ill top
8166,Ugh stupid neighbors
8167,My like u
8168,Totally HAPPY
8169,U r Funny
8170,What do you think was about warframe QCHAR
8171,maybe for what
8172,AH i never did SPLCHAR
8173,Only for friend
8174,Oh really i thought ur alein
8175,That I am WERID
8176,Funny
8177,M not DCHAR love u
8178,Sorry sorry sooooooorrrrrrrryyy
8179,This is crazy man
8180,You dont care about me QCHAR
8181,That only my mail
8182,I hate bio
8183,Tell me about something
8184,so I told
8185,Why
8186,How filmy am I QCHAR
8187,I also try vegetarian
8188,Mood is bad
8189,What else do you not know
8190,Nothing
8191,I cant
8192,Ill fail in tomorrow exam
8193,I dnt want to talk to uu
8194,Do you know any girls
8195,Sorry SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD
8196,So lets focus together
8197,what am i QCHAR
8198,I am fan of rajinikanth
8199,Not a human
8200,really EXCHAR
8201,Are u an app or boy or girl
8202,Feel like a NUM year old girl
8203,Gotta hit the bed
8204,Have u watched robot movie
8205,do you anything about friends
8206,Why
8207,get lost
8208,I loved
8209,Wht doing QCHAR
8210,Well but not now
8211,Let me think
8212,Wht secret
8213,Maths
